Item Name,Item Level,Role,Tier,Slot / Type,Health Regen,Stam Regen,Healing,Haste,Hit,Penetration,Positional,1H Dmg,2H Dmg,Rng Dmg,Damage %,DiceMod,PDR,MDR,CDR,EDR,PDBR,MDBR,CDBR,EDBR,Combat Mov.,MoveD Resist,Avoid,Resilience,Stun Resist,Daze Resist,Conf Resist,Threat,Block,Block Value,Parry,Riposte,Duration (min),Other Stats,Source (Mob/Quest/Crafted),Set,Notes,Craft Skill,Signature,Recipe Name,Bad Combo,Comp 1,Comp 1 Level,Comp 2,Comp 2 Level,Flux Quality,Flux Level
Northern Copper Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,48,,4,4,,,,,,,,,,,,,,,,,,,,,4,4,8,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:01/Copper@40:45,Imb. Malachite Necklace,,01/Malachite,40,01/Copper,40,Rad,45
Northern Copper Dazzling Malachite Necklace,50,Any,5 Mythic,Necklace,48,,4,4,,,,,,,,,,,,,,,,,,,,,4,4,8,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:01/Copper@40:50,Imb. Malachite Necklace,,01/Malachite,40,01/Copper,40,Rad,50
Outlands Tin Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,32,,,,,,,,,,,,,,,,,,,,,,,,8,4,4,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:10/Tin@30:05,Imb. Malachite Necklace,,01/Malachite,40,10/Tin,30,Rad,05
Outlands Tin Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,32,,,,,,,,,,,,,,,,,,,,,,,,8,4,8,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:10/Tin@30:15,Imb. Malachite Necklace,,01/Malachite,40,10/Tin,30,Rad,15
Outlands Tin Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,44,,8,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:10/Tin@30:35,Imb. Malachite Necklace,,01/Malachite,40,10/Tin,30,Rad,35
Outlands Tin Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,44,,4,,,,,,,,,,,,,,,,,,,,,,8,4,8,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:10/Tin@30:45,Imb. Malachite Necklace,,01/Malachite,40,10/Tin,30,Rad,45
Apex Tin Dazzling Malachite Necklace,50,Any,5 Mythic,Necklace,56,,4,,,,,,,,,,,,,,,,,,,,,,12,4,16,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:10/Tin@50:45,Imb. Malachite Necklace,,01/Malachite,40,10/Tin,50,Rad,45
Apex Tin Dazzling Malachite Necklace,50,Any,5 Mythic,Necklace,56,,4,,,,,,,,,,,,,,,,,,,,,,12,4,16,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:10/Tin@50:50,Imb. Malachite Necklace,,01/Malachite,40,10/Tin,50,Rad,50
Northern Zink Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,20,,4,,,,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:20/Zink@40:05,Imb. Malachite Necklace,,01/Malachite,40,20/Zink,40,Rad,05
Northern Zink Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,24,,8,,,,,,,,,,,,,,,,,,,,,,4,4,8,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:20/Zink@40:15,Imb. Malachite Necklace,,01/Malachite,40,20/Zink,40,Rad,15
Northern Zink Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,24,,8,,,,,,,,,,,,,,,,,,,,,,4,4,8,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:20/Zink@40:35,Imb. Malachite Necklace,,01/Malachite,40,20/Zink,40,Rad,35
Northern Zink Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,24,,8,,,,,,,,,,,,,,,,,,,,,,4,4,8,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:20/Zink@40:45,Imb. Malachite Necklace,,01/Malachite,40,20/Zink,40,Rad,45
Northern Zink Dazzling Malachite Necklace,50,Any,5 Mythic,Necklace,24,,8,,,,,,,,,,,,,,,,,,,,,,4,4,8,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:20/Zink@40:50,Imb. Malachite Necklace,,01/Malachite,40,20/Zink,40,Rad,50
Highlands Silver Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,24,,4,4,,,,,,,,,,,,,,,,,,,,,4,12,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:25/Silver@25:35,Imb. Malachite Necklace,,01/Malachite,40,25/Silver,25,Rad,35
Highlands Silver Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,24,,4,4,,,,,,,,,,,,,,,,,,,,,4,12,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:25/Silver@25:45,Imb. Malachite Necklace,,01/Malachite,40,25/Silver,25,Rad,45
Northern Silver Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,16,,,4,,,,,,,,,,,,,,,,,,,,,4,8,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:25/Silver@45:05,Imb. Malachite Necklace,,01/Malachite,40,25/Silver,45,Rad,05
Northern Silver Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,16,,,8,,,,,,,,,,,,,,,,,,,,,4,12,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:25/Silver@45:35,Imb. Malachite Necklace,,01/Malachite,40,25/Silver,45,Rad,35
Northern Silver Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,24,,4,8,,,,,,,,,,,,,,,,,,,,,4,16,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:25/Silver@45:45,Imb. Malachite Necklace,,01/Malachite,40,25/Silver,45,Rad,45
Outlands Gold Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,32,,4,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:30/Gold@30:05,Imb. Malachite Necklace,,01/Malachite,40,30/Gold,30,Rad,05
Outlands Gold Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,32,,8,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:30/Gold@30:25,Imb. Malachite Necklace,,01/Malachite,40,30/Gold,30,Rad,25
Outlands Gold Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,44,,4,,,,,,,,,,,,,,,,,,,,,,8,4,8,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:30/Gold@30:35,Imb. Malachite Necklace,,01/Malachite,40,30/Gold,30,Rad,35
Outlands Gold Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,48,,8,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:30/Gold@30:45,Imb. Malachite Necklace,,01/Malachite,40,30/Gold,30,Rad,45
Apex Gold Dazzling Malachite Necklace,50,Any,5 Mythic,Necklace,56,,12,,,,,,,,,,,,,,,,,,,,4,,4,4,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:30/Gold@50:45,Imb. Malachite Necklace,,01/Malachite,40,30/Gold,50,Rad,45
Apex Gold Dazzling Malachite Necklace,50,Any,5 Mythic,Necklace,56,,12,,,,,,,,,,,,,,,,,,,,4,,4,4,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:30/Gold@50:50,Imb. Malachite Necklace,,01/Malachite,40,30/Gold,50,Rad,50
Outlands Iron Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,16,4,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:35/Iron@35:05,Imb. Malachite Necklace,,01/Malachite,40,35/Iron,35,Rad,05
Outlands Iron Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,16,8,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:35/Iron@35:15,Imb. Malachite Necklace,,01/Malachite,40,35/Iron,35,Rad,15
Outlands Iron Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,16,12,,,,,,,,,,,,,,,,,,,,,,,4,12,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:35/Iron@35:35,Imb. Malachite Necklace,,01/Malachite,40,35/Iron,35,Rad,35
Outlands Iron Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,24,12,4,,,,,,,,,,,,,,,,,,,,,,4,12,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:35/Iron@35:45,Imb. Malachite Necklace,,01/Malachite,40,35/Iron,35,Rad,45
Apex Iron Dazzling Malachite Necklace,50,Any,5 Mythic,Necklace,24,16,4,,,,,,,,,,,,,,,,,,,,,,4,16,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:35/Iron@50:45,Imb. Malachite Necklace,,01/Malachite,40,35/Iron,50,Rad,45
Apex Iron Dazzling Malachite Necklace,50,Any,5 Mythic,Necklace,24,16,4,,,,,,,,,,,,,,,,,,,,,,4,16,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:35/Iron@50:50,Imb. Malachite Necklace,,01/Malachite,40,35/Iron,50,Rad,50
Northern Cobalt Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,16,,4,4,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:40/Cobalt@40:05,Imb. Malachite Necklace,,01/Malachite,40,40/Cobalt,40,Rad,05
Northern Cobalt Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,16,,8,4,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:40/Cobalt@40:25,Imb. Malachite Necklace,,01/Malachite,40,40/Cobalt,40,Rad,25
Northern Cobalt Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,16,,8,8,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:40/Cobalt@40:35,Imb. Malachite Necklace,,01/Malachite,40,40/Cobalt,40,Rad,35
Northern Cobalt Dazzling Malachite Necklace,40,Any,5 Mythic,Necklace,24,,8,8,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:40/Cobalt@40:45,Imb. Malachite Necklace,,01/Malachite,40,40/Cobalt,40,Rad,45
Northern Cobalt Dazzling Malachite Necklace,50,Any,5 Mythic,Necklace,24,,8,8,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:40/Cobalt@40:50,Imb. Malachite Necklace,,01/Malachite,40,40/Cobalt,40,Rad,50
Apex Dezokhite Dazzling Malachite Necklace,50,Any,5 Mythic,Necklace,24,,4,8,,,,,,,,,,,,,,,,,,,,,16,4,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:50/Dezokhite@50:45,Imb. Malachite Necklace,,01/Malachite,40,50/Dezokhite,50,Rad,45
Apex Dezokhite Dazzling Malachite Necklace,50,Any,5 Mythic,Necklace,24,,4,12,,,,,,,,,,,,,,,,,,,,,16,4,,,,,,,,,Crafted,,,Tinkerer,01/Malachite@40:50/Dezokhite@50:50,Imb. Malachite Necklace,,01/Malachite,40,50/Dezokhite,50,Rad,50
Newhaven Copper Shiny Turquoise Necklace,10,Any,5 Mythic,Necklace,20,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@10:01/Copper@1:05,Imb. Turquoise Necklace,,10/Turquoise,10,01/Copper,01,Rad,05
Newhaven Copper Shiny Turquoise Necklace,10,Any,5 Mythic,Necklace,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@10:01/Copper@1:15,Imb. Turquoise Necklace,,10/Turquoise,10,01/Copper,01,Rad,15
Highlands Copper Shiny Turquoise Necklace,20,Any,5 Mythic,Necklace,28,,,4,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@10:01/Copper@20:05,Imb. Turquoise Necklace,,10/Turquoise,10,01/Copper,20,Rad,05
Highlands Copper Shiny Turquoise Necklace,20,Any,5 Mythic,Necklace,28,,,4,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@10:01/Copper@20:15,Imb. Turquoise Necklace,,10/Turquoise,10,01/Copper,20,Rad,15
Highlands Copper Shiny Turquoise Necklace,20,Any,5 Mythic,Necklace,28,,,4,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@10:01/Copper@20:25,Imb. Turquoise Necklace,,10/Turquoise,10,01/Copper,20,Rad,25
Flatlands Tin Shiny Turquoise Necklace,10,Any,5 Mythic,Necklace,24,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@10:10/Tin@10:05,Imb. Turquoise Necklace,,10/Turquoise,10,10/Tin,10,Rad,05
Flatlands Tin Shiny Turquoise Necklace,10,Any,5 Mythic,Necklace,,,,,,,,,,,,,24,,,,,,,,,,,,4,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@10:10/Tin@10:15,Imb. Turquoise Necklace,,10/Turquoise,10,10/Tin,10,Rad,15
Highlands Zink Shiny Turquoise Necklace,20,Any,5 Mythic,Necklace,12,,4,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@10:20/Zink@20:05,Imb. Turquoise Necklace,,10/Turquoise,10,20/Zink,20,Rad,05
Highlands Zink Shiny Turquoise Necklace,20,Any,5 Mythic,Necklace,6,,2,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@10:20/Zink@20:15,Imb. Turquoise Necklace,,10/Turquoise,10,20/Zink,20,Rad,15
Highlands Zink Shiny Turquoise Necklace,20,Any,5 Mythic,Necklace,12,,4,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@10:20/Zink@20:25,Imb. Turquoise Necklace,,10/Turquoise,10,20/Zink,20,Rad,25
Highlands Silver Shiny Turquoise Necklace,20,Any,5 Mythic,Necklace,12,,,4,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@10:25/Silver@25:05,Imb. Turquoise Necklace,,10/Turquoise,10,25/Silver,25,Rad,05
Highlands Silver Shiny Turquoise Necklace,20,Any,5 Mythic,Necklace,12,,,4,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@10:25/Silver@25:15,Imb. Turquoise Necklace,,10/Turquoise,10,25/Silver,25,Rad,15
Highlands Silver Shiny Turquoise Necklace,20,Any,5 Mythic,Necklace,12,,,4,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@10:25/Silver@25:25,Imb. Turquoise Necklace,,10/Turquoise,10,25/Silver,25,Rad,25
Highlands Copper Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,32,,4,4,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:01/Copper@20:05,Imb. Turquoise Necklace,,10/Turquoise,30,01/Copper,20,Rad,05
Highlands Copper Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,32,,4,4,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:01/Copper@20:25,Imb. Turquoise Necklace,,10/Turquoise,30,01/Copper,20,Rad,25
Highlands Copper Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,32,,4,4,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:01/Copper@20:35,Imb. Turquoise Necklace,,10/Turquoise,30,01/Copper,20,Rad,35
Northern Copper Brilliant Turquoise Necklace,40,Any,5 Mythic,Necklace,40,,4,4,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:01/Copper@40:05,Imb. Turquoise Necklace,,10/Turquoise,30,01/Copper,40,Rad,05
Northern Copper Brilliant Turquoise Necklace,40,Any,5 Mythic,Necklace,44,,4,4,,,,,,,,,,,,,,,,,,,4,,,,2,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:01/Copper@40:15,Imb. Turquoise Necklace,,10/Turquoise,30,01/Copper,40,Rad,15
Northern Copper Brilliant Turquoise Necklace,40,Any,5 Mythic,Necklace,44,,4,4,,,,,,,,,,,,,,,,,,,4,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:01/Copper@40:35,Imb. Turquoise Necklace,,10/Turquoise,30,01/Copper,40,Rad,35
Northern Copper Brilliant Turquoise Necklace,40,Any,5 Mythic,Necklace,44,,4,4,,,,,,,,,,,,,,,,,,,4,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:01/Copper@40:45,Imb. Turquoise Necklace,,10/Turquoise,30,01/Copper,40,Rad,45
Outlands Tin Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,40,,4,,,,,,,,,,,,,,,,,,,,,,4,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:10/Tin@30:05,Imb. Turquoise Necklace,,10/Turquoise,30,10/Tin,30,Rad,05
Outlands Tin Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,40,,4,,,,,,,,,,,,,,,,,,,,,,4,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:10/Tin@30:15,Imb. Turquoise Necklace,,10/Turquoise,30,10/Tin,30,Rad,15
Outlands Tin Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,40,,4,,,,,,,,,,,,,,,,,,,,4,,4,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:10/Tin@30:25,Imb. Turquoise Necklace,,10/Turquoise,30,10/Tin,30,Rad,25
Outlands Tin Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,40,,4,,,,,,,,,,,,,,,,,,,,4,,4,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:10/Tin@30:35,Imb. Turquoise Necklace,,10/Turquoise,30,10/Tin,30,Rad,35
Highlands Zink Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,20,,4,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:20/Zink@20:05,Imb. Turquoise Necklace,,10/Turquoise,30,20/Zink,20,Rad,05
Highlands Zink Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,20,,8,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:20/Zink@20:15,Imb. Turquoise Necklace,,10/Turquoise,30,20/Zink,20,Rad,15
Highlands Zink Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,20,,8,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:20/Zink@20:25,Imb. Turquoise Necklace,,10/Turquoise,30,20/Zink,20,Rad,25
Highlands Zink Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,20,,8,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:20/Zink@20:35,Imb. Turquoise Necklace,,10/Turquoise,30,20/Zink,20,Rad,35
Northern Zink Brilliant Turquoise Necklace,40,Any,5 Mythic,Necklace,20,,4,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:20/Zink@40:05,Imb. Turquoise Necklace,,10/Turquoise,30,20/Zink,40,Rad,05
Northern Zink Brilliant Turquoise Necklace,40,Any,5 Mythic,Necklace,20,,8,,,,,,,,,,,,,,,,,,,,4,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:20/Zink@40:15,Imb. Turquoise Necklace,,10/Turquoise,30,20/Zink,40,Rad,15
Northern Zink Brilliant Turquoise Necklace,40,Any,5 Mythic,Necklace,20,,8,,,,,,,,,,,,,,,,,,,,4,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:20/Zink@40:35,Imb. Turquoise Necklace,,10/Turquoise,30,20/Zink,40,Rad,35
Northern Zink Brilliant Turquoise Necklace,40,Any,5 Mythic,Necklace,20,,8,,,,,,,,,,,,,,,,,,,,4,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:20/Zink@40:45,Imb. Turquoise Necklace,,10/Turquoise,30,20/Zink,40,Rad,45
Highlands Silver Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,20,,4,4,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:25/Silver@25:05,Imb. Turquoise Necklace,,10/Turquoise,30,25/Silver,25,Rad,05
Highlands Silver Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,20,,4,4,,,,,,,,,,,,,,,,,,,4,,,8,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:25/Silver@25:25,Imb. Turquoise Necklace,,10/Turquoise,30,25/Silver,25,Rad,25
Highlands Silver Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,20,,4,4,,,,,,,,,,,,,,,,,,,4,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:25/Silver@25:35,Imb. Turquoise Necklace,,10/Turquoise,30,25/Silver,25,Rad,35
Northern Silver Brilliant Turquoise Necklace,40,Any,5 Mythic,Necklace,20,,4,4,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:25/Silver@45:05,Imb. Turquoise Necklace,,10/Turquoise,30,25/Silver,45,Rad,05
Northern Silver Brilliant Turquoise Necklace,40,Any,5 Mythic,Necklace,20,,4,4,,,,,,,,,,,,,,,,,,,4,,,8,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:25/Silver@45:25,Imb. Turquoise Necklace,,10/Turquoise,30,25/Silver,45,Rad,25
Northern Silver Brilliant Turquoise Necklace,40,Any,5 Mythic,Necklace,20,,4,8,,,,,,,,,,,,,,,,,,,4,,,8,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:25/Silver@45:35,Imb. Turquoise Necklace,,10/Turquoise,30,25/Silver,45,Rad,35
Northern Silver Brilliant Turquoise Necklace,40,Any,5 Mythic,Necklace,20,,4,8,,,,,,,,,,,,,,,,,,,4,,,12,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:25/Silver@45:45,Imb. Turquoise Necklace,,10/Turquoise,30,25/Silver,45,Rad,45
Outlands Gold Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,40,,4,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:30/Gold@30:05,Imb. Turquoise Necklace,,10/Turquoise,30,30/Gold,30,Rad,05
Outlands Gold Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,40,,8,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:30/Gold@30:15,Imb. Turquoise Necklace,,10/Turquoise,30,30/Gold,30,Rad,15
Outlands Gold Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,40,,8,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:30/Gold@30:25,Imb. Turquoise Necklace,,10/Turquoise,30,30/Gold,30,Rad,25
Outlands Gold Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,40,,8,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:30/Gold@30:35,Imb. Turquoise Necklace,,10/Turquoise,30,30/Gold,30,Rad,35
Outlands Iron Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,20,4,4,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:35/Iron@35:05,Imb. Turquoise Necklace,,10/Turquoise,30,35/Iron,35,Rad,05
Outlands Iron Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,20,8,4,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:35/Iron@35:15,Imb. Turquoise Necklace,,10/Turquoise,30,35/Iron,35,Rad,15
Outlands Iron Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,20,8,4,,,,,,,,,,,,,,,,,,,,4,,,8,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:35/Iron@35:25,Imb. Turquoise Necklace,,10/Turquoise,30,35/Iron,35,Rad,25
Outlands Iron Brilliant Turquoise Necklace,30,Any,5 Mythic,Necklace,20,12,4,,,,,,,,,,,,,,,,,,,,4,,,8,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:35/Iron@35:35,Imb. Turquoise Necklace,,10/Turquoise,30,35/Iron,35,Rad,35
Northern Cobalt Brilliant Turquoise Necklace,40,Any,5 Mythic,Necklace,20,,8,8,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:40/Cobalt@40:35,Imb. Turquoise Necklace,,10/Turquoise,30,40/Cobalt,40,Rad,35
Northern Cobalt Brilliant Turquoise Necklace,40,Any,5 Mythic,Necklace,20,,8,8,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:40/Cobalt@40:45,Imb. Turquoise Necklace,,10/Turquoise,30,40/Cobalt,40,Rad,45
Northern Copper Flawless Turquoise Necklace,50,Any,5 Mythic,Necklace,56,,4,4,,,,,,,,,,,,,,,,,,,4,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:01/Copper@40:45,Imb. Turquoise Necklace,,10/Turquoise,50,01/Copper,40,Rad,45
Northern Copper Flawless Turquoise Necklace,50,Any,5 Mythic,Necklace,56,,4,4,,,,,,,,,,,,,,,,,,,4,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:01/Copper@40:50,Imb. Turquoise Necklace,,10/Turquoise,50,01/Copper,40,Rad,50
Apex Tin Flawless Turquoise Necklace,50,Any,5 Mythic,Necklace,60,,4,,,,,,,,,,,,,,,,,,,,4,,8,16,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:10/Tin@50:45,Imb. Turquoise Necklace,,10/Turquoise,50,10/Tin,50,Rad,45
Apex Tin Flawless Turquoise Necklace,50,Any,5 Mythic,Necklace,60,,4,,,,,,,,,,,,,,,,,,,,4,,8,,16,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:10/Tin@50:50,Imb. Turquoise Necklace,,10/Turquoise,50,10/Tin,50,Rad,50
Northern Zink Flawless Turquoise Necklace,50,Any,5 Mythic,Necklace,32,,12,4,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:20/Zink@40:45,Imb. Turquoise Necklace,,10/Turquoise,50,20/Zink,40,Rad,45
Northern Zink Flawless Turquoise Necklace,50,Any,5 Mythic,Necklace,32,,12,4,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:20/Zink@40:50,Imb. Turquoise Necklace,,10/Turquoise,50,20/Zink,40,Rad,50
