Skill,Recipe Name,Flux Quality,Flux Level,Waste of Flux,Trap Combo,Component 1,Component 1 Level,Component 2,Comp 2 Level,Component 3,Comp 3 Level,Product Name,Tier,Role,Item Level,Category,Slot / Type,Weight,AC,AC:Weight,Durability,Health Regen,Stam Regen,Healing,Haste,Hit,Penetration,Combat Mov.,Resilience,Positional,1H Dmg,2H Dmg,Rng Dmg,Damage %,DiceMod,Avoid,PDR,MDR,CDR,EDR,PDBR,MDBR,CDBR,EDBR,MoveD Resist,Stun Resist,Daze Resist,Conf Resist,Threat,Block,Block Value,Parry,Riposte,Other Stats,Done?,Source,Set,Notes
Woodworker,Imb. Fir Buckler,*,*,,,25/Fir,,50/Tough,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Ironwood Buckler,*,*,,,50/Ironwood,,01/Lean,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Ironwood Buckler,*,*,,,50/Ironwood,,10/Light,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Ironwood Buckler,*,*,,,50/Ironwood,,15/Noble,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Ironwood Buckler,*,*,,,50/Ironwood,,20/Dense,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Ironwood Buckler,*,*,,,50/Ironwood,,30/Robust,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Ironwood Buckler,*,*,,,50/Ironwood,,40/Thick,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Ironwood Buckler,*,*,,,50/Ironwood,,50/Tough,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Maple Buckler,*,*,,,20/Maple,,01/Lean,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,B,,B,,A,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Maple Buckler,*,*,,,20/Maple,,10/Light,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,B,,,,A,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Maple Buckler,*,*,,,20/Maple,,15/Noble,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,B,,,B,A,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Maple Buckler,*,*,,,20/Maple,,20/Dense,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,B,,,B,A,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Maple Buckler,*,*,,,20/Maple,,30/Robust,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,B,,,,A,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Maple Buckler,*,*,,,20/Maple,,40/Thick,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,B,,A,,A,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Maple Buckler,*,*,,,20/Maple,,50/Tough,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Oak Buckler,*,*,,,35/Oak,,01/Lean,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Oak Buckler,*,*,,,35/Oak,,10/Light,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Oak Buckler,*,*,,,35/Oak,,15/Noble,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Oak Buckler,*,*,,,35/Oak,,20/Dense,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Oak Buckler,*,*,,,35/Oak,,30/Robust,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Oak Buckler,*,*,,,35/Oak,,40/Thick,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Oak Buckler,*,*,,,35/Oak,,50/Tough,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Pine Buckler,*,*,,,01/Pine,,01/Lean,,–,–,,,Def,,Shield,Buckler,–,#,#VALUE!,,,,,,,,,,,,,,,,,A,,A,,,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Pine Buckler,*,*,,,01/Pine,,10/Light,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Pine Buckler,*,*,,,01/Pine,,15/Noble,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,B,,,B,A,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Pine Buckler,*,*,,,01/Pine,,20/Dense,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,A,,,A,,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Pine Buckler,*,*,,,01/Pine,,30/Robust,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Pine Buckler,*,*,,,01/Pine,,40/Thick,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Pine Buckler,*,*,,,01/Pine,,50/Tough,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Poplar Buckler,*,*,,,25/Poplar,,01/Lean,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,A,A,,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Poplar Buckler,*,*,,,25/Poplar,,10/Light,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,B,,,A,,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Poplar Buckler,*,*,,,25/Poplar,,15/Noble,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,B,A,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Poplar Buckler,*,*,,,25/Poplar,,20/Dense,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Poplar Buckler,*,*,,,25/Poplar,,30/Robust,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,B,A,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Poplar Buckler,*,*,,,25/Poplar,,40/Thick,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,A,B,,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Poplar Buckler,*,*,,,25/Poplar,,50/Tough,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Teak Buckler,*,*,,,30/Teak,,01/Lean,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Teak Buckler,*,*,,,30/Teak,,10/Light,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Teak Buckler,*,*,,,30/Teak,,15/Noble,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Teak Buckler,*,*,,,30/Teak,,20/Dense,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Teak Buckler,*,*,,,30/Teak,,30/Robust,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Teak Buckler,*,*,,,30/Teak,,40/Thick,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Teak Buckler,*,*,,,30/Teak,,50/Tough,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Crafted,,
Woodworker,Imb. Yew Buckler,*,*,,,40/Yew,,01/Lean,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,B,B,A,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Yew Buckler,*,*,,,40/Yew,,10/Light,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,B,,,B,A,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Yew Buckler,*,*,,,40/Yew,,15/Noble,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,B,A,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Yew Buckler,*,*,,,40/Yew,,20/Dense,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,B,A,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Yew Buckler,*,*,,,40/Yew,,30/Robust,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,B,A,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Yew Buckler,*,*,,,40/Yew,,40/Thick,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,B,C,A,,,,,,,,#,#,#,#,,,yes,Crafted,,
Woodworker,Imb. Yew Buckler,*,*,,,40/Yew,,50/Tough,,–,–,,,Def,,Shield,Buckler,,,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,#,#,#,,,yes,Crafted,,
Armorsmith,Arweld Cuirass,Plain,20,,,special,,,,,,Arweld Cuirass,4 Relic,Any,20,Armor,Cuirass,20,85,4.3,2937,,,,,,,4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,50,FALSE,FALSE,40/Cobalt,40,20/Ramie,40,50/Abaca,50,"(Boreal Ramie, Summit Abaca) Lined Northern Cobalt Hauberk",,Any,50,Armor,Chest,0,40,n/a,6918,48,9,3,,,,12,6,,,,,,,,,3,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,25,FALSE,FALSE,40/Cobalt,40,30/Jute,50,30/Jute,50,"(Summit Jute, Summit Jute) Lined Northern Cobalt Hauberk",,Any,50,Armor,Chest,0,43,n/a,6000,,18,6,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,35,FALSE,FALSE,40/Cobalt,40,30/Jute,50,30/Jute,50,"(Summit Jute, Summit Jute) Lined Northern Cobalt Hauberk",,Any,50,Armor,Chest,0,43,n/a,6000,,21,6,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,
,,,,,,,,,,,,Ankle Protectors,4 Relic,Any,15,Armor,Greaves,4,20,5.0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,–,,,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,45,FALSE,FALSE,40/Cobalt,40,30/Jute,50,30/Jute,50,"(Summit Jute, Summit Jute) Lined Northern Cobalt Hauberk",,Any,50,Armor,Chest,0,46,n/a,6000,,21,6,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,
,,,,,,,,,,,,Ashborne Leather Bracer,4 Relic,Any,20,Armor,Vambrace,1,7,7.0,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,–,,Highland Basin: Ashborne Elk,"Ashwalker (ember deb, 1h dmg)",
,,,,,,,,,,,,Ashborne Leather Cuirass,4 Relic,Any,20,Armor,Cuirass,16,60,3.8,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,–,,Highland Basin: Ashborne Elk,"Ashwalker (ember deb, 1h dmg)",
,,,,,,,,,,,,Ashborne Leather Faulds,4 Relic,Any,20,Armor,Faulds,11,43,3.9,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,–,,Highland Basin: Ashborne Elk,"Ashwalker (ember deb, 1h dmg)",
,,,,,,,,,,,,Ashborne Leather Greaves,4 Relic,Any,20,Armor,Greaves,1,7,7.0,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,–,,Highland Basin: Ashborne Elk,"Ashwalker (ember deb, 1h dmg)",
,,,,,,,,,,,,Ashborne Skull Helm,4 Relic,Any,20,Armor,Head,6,27,4.5,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,–,,Highland Basin: Ashborne Elk,"Ashwalker (ember deb, 1h dmg)",
,,,,,,,,,,,,Assassins Spaulder,6 Legacy,Any,20,Armor,Pauldron,3,9,3.0,,,,,,,3,,,2,,,,,,,,,4,,,,6,,,,,,,,,,,–,,Meadowlands Wolf/Spider Cave: Assassin,,
,,,,,,,,,,,,Bear Fur Faulds,3 Sup,Any,25,Armor,Faulds,13,41,3.2,,,,,,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,–,,,Ursine Archer (rng dmg),
,,,,,,,,,,,,Bear Fur Spaulders,3 Sup,Any,25,Armor,Pauldron,3,11,3.7,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,–,,,Ursine Archer (rng dmg),
,,,,,,,,,,,,Bear Fur Vambrace,3 Sup,Any,25,Armor,Vambrace,2,8,4.0,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,–,,,Ursine Archer (rng dmg),
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,25,FALSE,FALSE,40/Cobalt,40,30/Jute,50,40/Hemp,40,"(Summit Jute, Boreal Hemp) Lined Northern Cobalt Hauberk",,Any,50,Armor,Chest,0,40,n/a,6000,,18,3,,,,,3,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,35,FALSE,FALSE,40/Cobalt,40,30/Jute,50,40/Hemp,40,"(Summit Jute, Boreal Hemp) Lined Northern Cobalt Hauberk",,Any,50,Armor,Chest,0,40,n/a,6000,,24,3,,,,,3,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,45,FALSE,FALSE,40/Cobalt,40,30/Jute,50,40/Hemp,40,"(Summit Jute, Boreal Hemp) Lined Northern Cobalt Hauberk",,Any,50,Armor,Chest,0,43,n/a,6000,,24,3,,,,,3,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
,,,,,,,,,,,,Blackened Iron Faulds,3 Sup,Any,15,Armor,Faulds,18,76,4.2,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,
,,,,,,,,,,,,Blackened Iron Greaves,2 Adv,Any,15,Armor,Greaves,4,14,3.5,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,25,FALSE,FALSE,40/Cobalt,40,30/Jute,50,50/Abaca,50,"(Summit Jute, Summit Abaca) Lined Northern Cobalt Hauberk",,Any,50,Armor,Chest,0,40,n/a,6000,24,12,3,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,
,,,,,,,,,,,,Bloody Helm,3 Sup,Any,5,Armor,Head,13,41,3.2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,35,FALSE,FALSE,40/Cobalt,40,30/Jute,50,50/Abaca,50,"(Summit Jute, Summit Abaca) Lined Northern Cobalt Hauberk",,Any,50,Armor,Chest,0,40,n/a,6000,33,15,3,,,,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,45,FALSE,FALSE,40/Cobalt,40,30/Jute,50,50/Abaca,50,"(Summit Jute, Summit Abaca) Lined Northern Cobalt Hauberk",,Any,50,Armor,Chest,0,43,n/a,6000,42,15,3,,,,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,50,FALSE,FALSE,40/Cobalt,40,30/Jute,50,50/Abaca,50,"(Summit Jute, Summit Abaca) Lined Northern Cobalt Hauberk",,Any,50,Armor,Chest,0,43,n/a,6000,48,15,3,,,,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,25,FALSE,FALSE,40/Cobalt,40,40/Hemp,40,40/Hemp,40,"(Boreal Hemp, Boreal Hemp) Lined Northern Cobalt Hauberk",,Any,40,Armor,Chest,0,34,n/a,4250,,18,,,,,,3,,,,,,,,,9,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,35,FALSE,FALSE,40/Cobalt,40,40/Hemp,40,40/Hemp,40,"(Boreal Hemp, Boreal Hemp) Lined Northern Cobalt Hauberk",,Any,40,Armor,Chest,0,34,n/a,4250,,24,,,,,,3,,,,,,,,,12,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,45,FALSE,FALSE,40/Cobalt,40,40/Hemp,40,40/Hemp,40,"(Boreal Hemp, Boreal Hemp) Lined Northern Cobalt Hauberk",,Any,40,Armor,Chest,0,34,n/a,4250,,27,,,,,,3,,,,,,,,,15,,,,,,,,,,,,,,,,,,Crafted,,
,,,,,,,,,,,,Brazen Bracer,2 Adv,Any,1,Armor,Vambrace,4,9,2.3,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,25,FALSE,FALSE,40/Cobalt,40,40/Hemp,40,50/Abaca,50,"(Boreal Hemp, Summit Abaca) Lined Northern Cobalt Hauberk",,Any,50,Armor,Chest,0,40,n/a,6000,24,12,,,,,6,3,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,35,FALSE,FALSE,40/Cobalt,40,40/Hemp,40,50/Abaca,50,"(Boreal Hemp, Summit Abaca) Lined Northern Cobalt Hauberk",,Any,50,Armor,Chest,0,40,n/a,6000,33,18,,,,,9,6,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,45,FALSE,FALSE,40/Cobalt,40,40/Hemp,40,50/Abaca,50,"(Boreal Hemp, Summit Abaca) Lined Northern Cobalt Hauberk",,Any,50,Armor,Chest,0,40,n/a,6000,42,18,,,,,12,6,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,50,FALSE,FALSE,40/Cobalt,40,40/Hemp,40,50/Abaca,50,"(Boreal Hemp, Summit Abaca) Lined Northern Cobalt Hauberk",,Any,50,Armor,Chest,0,40,n/a,6000,48,18,,,,,12,6,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
,,,,,,,,,,,,Brookhollow Buckler,3 Sup,Def,20,Shield,Buckler,0,16,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,15-25,15,6,–,,,,
,,,,,,,,,,,,Brookhollow Heater,3 Sup,Def,20,Shield,Heater,0,63,n/a,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,20,10,30-40,,,–,,,,
,,,,,,,,,,,,Brookhollow Kite Shield,3 Sup,Def,20,Shield,Kite,0,40,n/a,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,20,15,25-35,,,–,,Quest: Freeing the Meadowlands,,
,,,,,,,,,,,,Brookhollow Scale Cuirass,2 Adv,Any,20,Armor,Cuirass,20,69,3.5,,,,,,,,3,,1,,,,,,,,,,,,,,,10,,,,,,,,,–,,,,
,,,,,,,,,,,,Brookhollow Scale Faulds,2 Adv,Any,20,Armor,Faulds,15,52,3.5,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,–,,,,
,,,,,,,,,,,,Brookhollow Scale Greaves,2 Adv,Any,20,Armor,Greaves,3,11,3.7,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,–,,,,
,,,,,,,,,,,,Brookhollow Scale Helm,2 Adv,Any,20,Armor,Head,10,41,4.1,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,–,,,,
,,,,,,,,,,,,Brookhollow Scale Pauldron,2 Adv,Any,20,Armor,Pauldron,5,18,3.6,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,–,,,,
,,,,,,,,,,,,Brookhollow Scale Vambrace,2 Adv,Any,20,Armor,Vambrace,3,11,3.7,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,–,,,,
,,,,,,,,,,,,Buckler of the Circle,3 Sup,Def,20,Shield,Buckler,0,19,n/a,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,20,5,15-20,15,,–,,Quest: Circle Expedition,,
,,,,,,,,,,,,Burnished Mercenary Breastplate,3 Sup,Any,35,Armor,Cuirass,27,199,7.4,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,25,FALSE,FALSE,40/Cobalt,40,50/Abaca,50,50/Abaca,50,"(Summit Abaca, Summit Abaca) Lined Northern Cobalt Hauberk",,Any,50,Armor,Chest,0,40,n/a,6000,51,6,,,,,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Cobalt Chain Hauberk,Rad,35,FALSE,FALSE,40/Cobalt,40,50/Abaca,50,50/Abaca,50,"(Summit Abaca, Summit Abaca) Lined Northern Cobalt Hauberk",,Any,50,Armor,Chest,0,40,n/a,6000,60,9,,,,,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,Crafted,,
,,,,,,,,,,,,Carved Leather Cuirass,3 Sup,Any,10,Armor,Cuirass,18,44,2.4,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,–,,Watcher's Folly: ??,"Carver's Suit (health, 2h dmg)",
,,,,,,,,,,,,Carved Leather Faulds,3 Sup,Any,10,Armor,Faulds,13,32,2.5,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,–,,Watcher's Folly: ??,"Carver's Suit (health, 2h dmg)",
,,,,,,,,,,,,Carved Leather Helm,3 Sup,Any,10,Armor,Head,8,19,2.4,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,–,,Watcher's Folly: ??,"Carver's Suit (health, 2h dmg)",
,,,,,,,,,,,,Carved Leather Vambrace,3 Sup,Any,10,Armor,Vambrace,2,6,3.0,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,–,,Watcher's Folly: ??,"Carver's Suit (health, 2h dmg)",
,,,,,,,,,,,,Champion's Pauldron,3 Sup,Any,20,Armor,Pauldron,8,40,5.0,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,–,,Dryfoot Stronghold: Champion,Champion's (1h dmg),
,,,,,,,,,,,,Champion's Vambrace,6 Legacy,Any,20,Armor,Vambrace,2,19,9.5,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,–,,Dryfoot Stronghold: Champion,Champion's (1h dmg),
,,,,,,,,,,,,Chithorn's Kite Shield,4 Relic,Def,20,Shield,Kite,0,47,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,25-35,14,11,–,,Meadowlands Wolf/Spider Cave: Chithorn,,
,,,,,,,,,,,,Chithorn's Pauldron,6 Legacy,Any,20,Armor,Pauldron,8,40,5.0,,,,,,,,,,,,,,,,,4,,,,6,,,,,,,,,,,,,–,,Meadowlands Wolf/Spider Cave: Chithorn,,
,,,,,,,,,,,,Chitin Shell Armor,3 Sup,Any,5,Armor,Cuirass,26,90,3.5,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,–,,,,
Armorsmith,Imb. Dezokhite Chain Hauberk,Rad,25,FALSE,FALSE,50/Dezokhite,50,01/Linen,40,01/Linen,40,"(Boreal Linen, Boreal Linen) Lined Apex Dezokhite Hauberk",,Any,50,Armor,Chest,0,43,n/a,6918,36,6,,,,,9,,,,,,,,,,,,3,,,,,,,,,,,,,,,,Crafted,,
,,,,,,,,,,,,Clay Mask,4 Relic,Any,25,Armor,Head,0,9,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,6,,–,,,,
,,,,,,,,,,,,Clicker Cuirass,7 Legend,Any,20,Armor,Cuirass,,,n/a,,,,,,,,,,,,,,,,t,,,2,,,,3,,,,,,,,,,,–,,Dryfoot: Capav'lik skull boss,Clicker (EDR),
,,,,,,,,,,,,Clicker Faulds,7 Legend,Any,20,Armor,Faulds,,,n/a,,,,,,,,,,,,,,,,,,,2,,,,3,,,,,,,,,,,–,,Dryfoot: Capav'lik skull boss,Clicker (EDR),
,,,,,,,,,,,,Clicker Greaves,7 Legend,Any,20,Armor,Greaves,5,32,6.4,,,,,,,,,,,,,,,,,,,2,,,,3,,,,,,,,,,,–,,Dryfoot: Capav'lik skull boss,Clicker (EDR),
,,,,,,,,,,,,Clicker Mask,7 Legend,Any,20,Armor,Head,16,101,6.3,,,,,,,,,,,,,,,,,,,2,,,,3,,,,,,,,,,,–,,Dryfoot: Capav'lik skull boss,Clicker (EDR),
,,,,,,,,,,,,Clicker Pauldron,7 Legend,Any,20,Armor,Pauldron,11,70,6.4,,,,,,,,,,,,,,,,,,,2,,,,3,,,,,,,,,,,–,,Dryfoot: Capav'lik skull boss,Clicker (EDR),
